1435511502.743762,0
1435511502.766690,0
1435511502.791053,0
1435511502.815573,0
1435511502.828699,0
1435511502.842176,0
1435511502.855222,0
1435511502.868038,0
1435511502.880577,0
1435511502.893149,0
1435511502.905751,0
1435511502.919204,0
1435511502.932643,0
1435511502.945466,0
1435511502.958074,0
1435511502.971844,0
1435511502.985449,0
1435511502.998058,0
1435511503.010936,0
1435511503.024339,0
1435511503.036967,0
1435511503.049571,0
1435511503.062321,0
1435511503.075215,0
1435511503.088695,0
1435511503.101228,0
1435511503.114838,0
1435511503.128438,0
1435511503.140995,0
1435511503.153701,0
1435511503.166615,0
1435511503.179724,0
1435511503.192240,0
1435511503.204677,0
1435511503.217221,0
1435511503.236239,0
1435511503.254881,0
1435511503.274475,0
1435511503.287684,0
1435511503.301060,0
1435511503.313672,0
1435511503.327236,0
1435511503.340328,0
1435511503.352884,0
1435511503.365670,0
1435511503.378183,0
1435511503.390694,0
1435511503.403180,0
1435511503.416574,0
1435511503.429279,0
1435511503.441847,0
1435511503.455587,0
1435511503.468221,0
1435511503.480846,0
1435511503.493717,0
1435511503.506280,0
1435511503.519682,0
1435511503.532299,0
1435511503.545242,0
1435511503.558759,0
1435511503.572243,0
1435511503.585000,0
1435511503.598017,0
1435511503.610665,0
1435511503.623142,0
1435511503.636716,0
1435511503.649182,0
1435511503.661767,0
1435511503.674499,0
1435511503.687066,0
1435511503.700390,0
1435511503.713012,0
1435511503.726570,0
1435511503.740407,0
1435511503.753625,0
1435511503.766156,0
1435511503.779549,0
1435511503.792144,0
1435511503.805008,0
1435511503.817502,0
1435511503.841431,0
1435511503.866108,0
1435511503.878427,0
1435511503.890910,0
1435511503.903393,0
1435511503.916816,0
1435511503.929457,0
1435511503.942185,0
1435511503.955064,0
1435511503.968451,0
1435511503.980978,0
1435511503.994069,0
1435511504.006599,0
1435511504.020041,0
1435511504.032946,0
1435511504.045880,0
1435511504.059335,0
1435511504.072780,0
1435511504.086427,0
1435511504.099721,0
1435511504.112371,0
1435511504.125085,0
1435511504.137793,0
1435511504.150415,0
1435511504.163938,0
1435511504.176289,0
1435511504.189372,0
1435511504.202894,0
1435511504.215462,0
1435511504.228920,0
1435511504.241492,0
1435511504.254069,0
1435511504.266600,0
1435511504.279131,0
1435511504.292591,0
1435511504.305103,0
1435511504.318650,0
1435511504.332145,0
1435511504.344871,0
1435511504.357447,0
1435511504.370068,0
1435511504.383258,0
1435511504.396131,0
1435511504.409429,0
1435511504.421989,0
1435511504.445804,0
1435511504.467040,0
1435511504.479582,0
1435511504.492985,0
1435511504.505635,0
1435511504.518397,0
1435511504.531984,0
1435511504.544991,0
1435511504.557602,0
1435511504.570199,0
1435511504.582656,0
